tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi,month,year,day_of_week
,DKI2,39.0,62.9508056640625,18.0,6.0,38.0,12.0,39.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,45.0,84.42953491210938,19.0,13.0,59.0,14.0,59.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,62.0,106.55662536621094,23.0,22.0,48.0,16.0,62.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,80.0,120.65089416503906,30.0,17.0,107.0,18.0,107.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,84.0,128.25851440429688,33.0,19.0,117.0,19.0,117.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,63.0,108.45227813720703,29.0,14.0,129.0,11.0,129.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,85.0,120.07624053955078,31.0,17.0,153.0,16.0,153.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,62.0,114.32717895507812,44.0,18.0,233.0,17.0,233.0,O3,SANGAT TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,68.0,119.97941589355469,37.0,17.0,196.0,23.0,196.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,82.0,121.53651428222656,34.0,15.0,119.0,11.0,119.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,57.0,103.3642349243164,26.0,22.0,66.0,26.0,66.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,68.0,121.38892364501953,37.0,24.0,136.0,30.0,136.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,62.0,113.1236801147461,25.0,31.0,87.0,14.0,87.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,36.0,92.43876647949219,24.0,16.0,64.0,19.0,64.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,51.0,102.97303009033203,27.0,24.0,90.0,19.0,90.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,41.0,98.17211151123047,24.0,20.0,94.0,7.0,94.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,75.0,121.58946990966797,31.0,42.0,195.0,26.0,195.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,71.0,123.63774871826172,34.0,26.0,129.0,19.0,129.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,56.0,108.96163940429688,30.0,34.0,105.0,30.0,105.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,81.0,125.20144653320312,24.0,55.0,120.0,33.0,120.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,83.0,125.10627746582031,28.0,21.0,183.0,20.0,183.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,60.0,110.49752807617188,26.0,21.0,161.0,8.0,161.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,61.0,124.61876678466797,37.0,31.0,139.0,17.0,139.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,56.0,108.90137481689453,26.0,43.0,107.0,23.0,107.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,67.0,110.95084381103516,30.0,17.0,193.0,15.0,193.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,66.0,118.59736633300781,23.0,31.0,129.0,23.0,129.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,60.0,108.06961059570312,23.0,25.0,65.0,17.0,65.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,40.0,94.90796661376953,23.0,20.0,51.0,8.0,51.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,54.0,105.38517761230469,31.0,22.0,234.0,16.0,234.0,O3,SANGAT TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,65.0,114.46614074707031,36.0,18.0,145.0,16.0,145.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,56.0,103.79051971435547,25.0,21.0,94.0,16.0,94.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,66.0,117.54145812988281,31.0,21.0,163.0,22.0,163.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,69.0,116.87403869628906,26.0,25.0,129.0,20.0,129.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,66.0,119.56156158447266,27.0,26.0,203.0,22.0,203.0,O3,SANGAT TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,61.0,117.5925521850586,24.0,38.0,193.0,22.0,193.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,63.0,111.04022216796875,26.0,22.0,109.0,17.0,109.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,52.0,103.51078033447266,26.0,24.0,117.0,26.0,117.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,37.0,91.77278137207031,24.0,16.0,47.0,6.0,47.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,46.0,84.891845703125,25.0,11.0,63.0,9.0,63.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,41.0,91.24635314941406,30.0,12.0,128.0,12.0,128.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,51.0,98.72600555419922,27.0,16.0,160.0,14.0,160.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,62.0,112.84315490722656,27.0,24.0,195.0,19.0,195.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,64.0,117.65425109863281,35.0,20.0,189.0,25.0,189.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,44.0,95.18183898925781,26.0,19.0,148.0,16.0,148.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,73.0,128.74441528320312,35.0,31.0,139.0,21.0,139.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI2,67.0,115.64496612548828,29.0,20.0,119.0,21.0,119.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.2276,8.0,2025.0,6.0
,DKI3,76.0,123.93387603759766,29.0,30.0,109.0,15.0,109.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,63.0,110.82282257080078,23.0,26.0,92.0,15.0,92.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,68.0,115.37411499023438,24.0,34.0,90.0,20.0,90.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,80.0,128.42933654785156,44.0,42.0,98.0,21.0,98.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,77.0,127.93896484375,27.0,33.0,105.0,18.0,105.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,83.0,139.95140075683594,40.0,32.0,114.0,22.0,114.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,66.0,114.65931701660156,25.0,35.0,98.0,17.0,98.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,71.0,126.8374252319336,34.0,32.0,84.0,21.0,84.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,67.0,117.8555908203125,25.0,33.0,107.0,17.0,107.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,72.0,125.70592498779297,37.0,26.0,91.0,18.0,91.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,41.0,88.58259582519531,29.0,11.0,35.0,5.0,41.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,39.0,78.67778015136719,28.0,8.0,31.0,3.0,39.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,41.0,96.86174011230469,28.0,18.0,29.0,5.0,41.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,33.0,83.80397033691406,28.0,10.0,29.0,3.0,33.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,33.0,77.28182220458984,30.0,5.0,36.0,2.0,36.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,28.0,83.89683532714844,29.0,8.0,35.0,4.0,35.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,19.0,69.76458740234375,29.0,4.0,30.0,2.0,30.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,22.0,69.1628189086914,28.0,4.0,29.0,2.0,29.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,18.0,68.48890686035156,28.0,4.0,29.0,2.0,18.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,28.0,70.3145980834961,28.0,3.0,31.0,1.0,31.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,19.0,71.75031280517578,29.0,3.0,34.0,1.0,34.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,21.0,58.6527099609375,29.0,3.0,23.0,1.0,29.0,SO2,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,23.0,63.47008514404297,29.0,4.0,26.0,2.0,29.0,SO2,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,52.0,90.65501403808594,31.0,10.0,43.0,3.0,52.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,25.0,76.05541229248047,29.0,4.0,41.0,2.0,41.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,28.0,63.23414611816406,29.0,4.0,25.0,1.0,29.0,SO2,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,30.0,83.76162719726562,29.0,7.0,41.0,3.0,41.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,66.0,107.21090698242188,31.0,17.0,41.0,7.0,66.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,55.0,93.9817886352539,29.0,13.0,30.0,4.0,55.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,73.0,114.61431884765625,32.0,16.0,122.0,11.0,122.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,47.0,93.00233459472656,23.0,22.0,76.0,11.0,76.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,47.0,109.93966674804688,25.0,42.0,64.0,17.0,64.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,56.0,107.02481079101562,28.0,56.0,80.0,16.0,80.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,49.0,95.17567443847656,28.0,20.0,61.0,8.0,61.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,62.0,109.16012573242188,31.0,20.0,89.0,11.0,89.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,30.0,94.45777130126953,25.0,18.0,51.0,9.0,51.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,65.0,103.98380279541016,25.0,19.0,80.0,16.0,80.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,59.0,113.40619659423828,28.0,22.0,120.0,16.0,120.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,81.0,125.4511947631836,25.0,31.0,90.0,17.0,90.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,57.0,103.00359344482422,25.0,21.0,77.0,15.0,77.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,73.0,116.99978637695312,24.0,26.0,90.0,20.0,90.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,63.0,112.31088256835938,24.0,28.0,126.0,19.0,126.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,62.0,113.93620300292969,27.0,33.0,76.0,26.0,76.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,53.0,100.54297637939453,24.0,20.0,131.0,15.0,131.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,50.0,95.41541290283203,24.0,21.0,92.0,18.0,92.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,55.0,105.11359405517578,27.0,24.0,97.0,18.0,97.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,41.0,93.97703552246094,25.0,19.0,64.0,17.0,64.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,58.0,104.87167358398438,32.0,21.0,66.0,18.0,66.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,34.0,86.39490509033203,24.0,9.0,45.0,5.0,45.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,29.0,82.87388610839844,24.0,7.0,70.0,4.0,70.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,31.0,81.80268859863281,25.0,7.0,69.0,5.0,69.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,30.0,74.48413848876953,24.0,6.0,50.0,8.0,50.0,O3,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,48.0,67.73995971679688,12.0,6.0,53.0,4.0,53.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,44.0,67.40412902832031,18.0,6.0,43.0,4.0,44.0,PM10,BAIK,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,77.0,119.2107925415039,26.0,26.0,104.0,11.0,104.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,43.0,93.81137084960938,23.0,20.0,90.0,16.0,90.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,49.0,95.37711334228516,25.0,24.0,85.0,13.0,85.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,61.0,113.68697357177734,31.0,25.0,104.0,10.0,104.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI3,57.0,105.98470306396484,27.0,20.0,97.0,15.0,97.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.4797,8.0,2025.0,6.0
,DKI4,74.0,119.10796356201172,23.0,33.0,67.0,13.0,74.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.5774,8.0,2025.0,6.0
,DKI4,67.0,111.62081146240234,18.0,31.0,123.0,19.0,123.0,O3,TIDAK SEHAT,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.5774,8.0,2025.0,6.0
,DKI4,70.0,118.51561737060547,20.0,32.0,78.0,20.0,78.0,O3,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.5774,8.0,2025.0,6.0
,DKI4,76.0,121.6739730834961,33.0,29.0,70.0,17.0,76.0,PM10,SEDANG,,,7.1,,,,,27.1,,,,,,,,,,,3.6,,,,,25.56,,,0.0,,0.0,,1,,2487199.0,0.5774,8.0,2025.0,6.0
