tanggal,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,stasiun,is_holiday_nasional,nama_libur,is_weekend,day_name,dayofweek,month,dayofyear,quarter,rainy_day,washout_effect,ventilation_proxy,Total_Penduduk,ndvi
2025-10-20,33.3615,25.3615,1.8000001,6,10.948973,165.96373,21.2364,28.484419,74.708336,93.416664,999.4392,24.84,165.96373,92.0,53.0,100.0,74.0,10.98,4.035032,2.8799999,1.1384199,1001.58655,996.63806,DKI3,0,Hari Kerja,0,Monday,0,10,293,4,1,19.708152494897302,146.4740536577016,2226830.0,0.4207783314977973
2025-10-21,34.2615,25.1615,15.6,6,14.081477,180.0,19.7532,28.403168,76.416664,96.541664,1000.7569,31.319998,180.0,91.0,47.0,100.0,67.0,11.099999,4.444179,4.32,1.2979984,1002.8904,998.3274,DKI3,0,Hari Kerja,0,Tuesday,1,10,294,4,1,219.6710412,184.41180931349345,2226830.0,0.4207783314977973
2025-10-22,32.961502,25.3615,8.7,5,10.1376915,255.96373,18.09,28.05525,80.083336,98.208336,1001.48517,21.599998,255.96373,93.0,55.0,100.0,85.0,11.745,4.9780936,3.96,1.0182338,1003.7746,998.82385,DKI3,0,Hari Kerja,0,Wednesday,2,10,295,4,1,88.19791605,126.77728229609535,2226830.0,0.4207783314977973
2025-10-23,31.4115,24.6615,2.7,3,12.979984,153.43501,14.418,27.282333,82.208336,97.291664,1002.0337,25.919998,153.43501,96.0,62.0,100.0,85.0,13.274999,6.0791135,1.8,0.0,1003.6633,1000.07733,DKI3,0,Hari Kerja,0,Thursday,3,10,296,4,1,35.0459568,158.21243959324025,2226830.0,0.4207783314977973
2025-10-24,32.0115,24.4115,0.4,1,12.768586,296.56497,16.9344,27.84275,76.083336,94.333336,1001.8442,29.519999,296.56497,91.0,58.0,100.0,74.0,13.38,6.290672,2.16,0.8049845,1004.45856,999.7105,DKI3,0,Hari Kerja,0,Friday,4,10,297,4,1,5.107434400000001,168.13318788099932,2226830.0,0.4207783314977973
2025-10-25,32.4115,24.3115,0.7,2,9.983106,210.96368,16.1316,27.465668,75.833336,97.833336,1002.12885,24.119999,210.96368,92.0,56.0,100.0,85.0,11.054999,5.199573,3.96,0.5091169,1003.4802,999.6156,DKI3,0,Hari Kerja,1,Saturday,5,10,298,4,1,6.9881742,131.92560241854716,2226830.0,0.4207783314977973
2025-10-26,32.5615,24.0615,5.7,4,9.3669195,180.0,20.358,27.73025,76.083336,100.0,1002.5903,18.359999,180.0,91.0,51.0,100.0,100.0,7.41,3.0365734,2.52,0.5091169,1004.5855,1000.7982,DKI3,0,Hari Kerja,1,Sunday,6,10,299,4,1,53.39144115,123.4328451578523,2226830.0,0.4207783314977973
2025-10-27,32.1615,24.261501,18.1,8,12.538134,233.13002,20.2068,27.332335,81.458336,93.875,1003.11865,23.4,233.13002,95.0,57.0,100.0,73.0,9.615,4.3591843,3.2399998,1.1384199,1004.8475,1000.5703,DKI3,0,Hari Kerja,0,Monday,0,10,300,4,1,226.9402254,154.4008467297822,2226830.0,0.4207783314977973
2025-10-28,30.6615,25.0615,6.9,10,7.342588,194.03627,15.5088,26.986502,83.083336,100.0,1003.5781,18.72,194.03627,92.0,67.0,100.0,100.0,8.775,3.7872746,2.52,1.2979984,1005.38324,1001.91547,DKI3,0,Hari Kerja,0,Tuesday,1,10,301,4,1,50.6638572,88.69240053291553,2226830.0,0.4207783314977973
2025-10-29,31.6615,24.3615,3.3,2,4.6102495,243.43501,21.7152,27.728167,76.958336,92.625,1003.44244,15.84,243.43501,92.0,57.0,100.0,67.0,7.02,2.4598935,2.16,0.0,1005.50665,1000.8003,DKI3,0,Hari Kerja,0,Wednesday,2,10,302,4,1,15.21382335,60.11200667447878,2226830.0,0.4207783314977973
2025-10-30,32.711502,25.2115,11.400001,5,7.42159,180.0,18.9972,27.688583,81.041664,99.083336,1003.2844,15.84,180.0,95.0,55.0,100.0,84.0,7.6949997,3.42115,3.6,0.8049845,1004.9993,1000.7069,DKI3,0,Hari Kerja,0,Thursday,3,10,303,4,1,84.60613342159,91.8782401876151,2226830.0,0.4207783314977973
2025-10-31,32.5115,24.4115,18.9,9,9.826088,206.56499,21.0132,27.469833,80.75,75.75,1004.1023,21.24,206.56499,95.0,58.0,100.0,37.0,8.835,3.526271,2.52,0.35999998,1005.9383,1001.7632,DKI3,0,Hari Kerja,0,Friday,4,10,304,4,1,185.7130632,122.1844899170576,2226830.0,0.4207783314977973
2025-11-01,33.0115,24.4115,10.4,6,13.75558,40.601215,20.7936,27.428167,80.458336,82.0,1003.7703,26.28,40.601215,95.0,55.0,100.0,9.0,11.399999,4.7865386,2.8799999,1.0182338,1005.68024,1001.24146,DKI3,0,Hari Kerja,1,Saturday,5,11,305,4,1,143.058032,171.6098461603034,2226830.0,0.4171559817596567
2025-11-02,33.5615,24.7115,17.5,7,14.973576,224.9999,21.204,27.834417,78.75,92.708336,1003.42017,30.599998,224.9999,92.0,52.0,100.0,37.0,10.544999,4.3818126,1.08,0.71999997,1005.3559,1001.3823,DKI3,0,Hari Kerja,1,Sunday,6,11,306,4,1,262.03758,190.79096095781483,2226830.0,0.4171559817596567
2025-11-03,33.5115,24.761501,11.6,6,11.792404,69.44387,21.942,28.017752,78.291664,97.083336,1002.9321,24.48,69.44387,93.0,53.0,100.0,66.0,11.490001,4.994376,3.6,0.5091169,1004.8881,1000.0915,DKI3,0,Hari Kerja,0,Monday,0,11,307,4,1,136.79188639999998,151.06308773522045,2226830.0,0.4171559817596567
2025-11-04,33.961502,24.3115,4.2999997,7,13.004921,98.13002,22.7448,28.332335,76.375,93.583336,1002.27344,26.28,98.13002,95.0,47.0,100.0,56.0,11.174999,4.710468,2.16,0.5091169,1004.432,999.3397,DKI3,0,Hari Kerja,0,Tuesday,1,11,308,4,1,55.9211563985237,170.66431302910954,2226830.0,0.4171559817596567
2025-11-05,31.6615,25.511501,0.4,1,16.394829,270.0,16.9776,27.753166,74.791664,98.083336,1001.958,34.92,270.0,91.0,58.0,100.0,84.0,16.23,7.265385,1.4399999,0.35999998,1004.0254,999.4033,DKI3,0,Hari Kerja,0,Wednesday,2,11,309,4,1,6.557931600000001,219.63584170532698,2226830.0,0.4171559817596567
2025-11-06,31.3615,24.8115,0.0,0,20.211363,266.186,19.8216,27.61775,73.458336,83.541664,1001.73145,39.6,266.186,85.0,58.0,100.0,44.0,20.789999,10.08539,6.12,3.0758414,1003.5615,999.48755,DKI3,0,Hari Kerja,0,Thursday,3,11,310,4,0,0.0,275.6168879794166,2226830.0,0.4171559817596567
2025-11-07,32.461502,24.4115,1.0,3,18.709612,264.80566,19.9512,27.65525,76.0,87.041664,1001.56665,36.36,264.80566,90.0,55.0,100.0,67.0,18.885,8.97404,4.68,2.0991426,1003.39655,999.20337,DKI3,0,Hari Kerja,0,Friday,4,11,311,4,1,18.709612,246.56478175841843,2226830.0,0.4171559817596567
2025-11-08,29.7115,24.6115,1.7,3,21.841648,251.56496,16.6464,26.7615,80.75,94.791664,1002.8322,51.839996,251.56496,92.0,66.0,100.0,62.0,24.945,10.597962,7.5599995,3.671294,1004.3375,1001.54095,DKI3,0,Hari Kerja,1,Saturday,5,11,312,4,1,37.1308016,271.25087201814983,2226830.0,0.4171559817596567
2025-11-09,31.8115,24.0615,0.7,2,16.93531,213.6901,19.3536,27.38025,76.125,99.5,1002.1226,37.44,213.6901,89.0,57.0,100.0,90.0,17.13,7.3858147,4.32,2.0364676,1004.05505,999.88,DKI3,0,Hari Kerja,1,Sunday,6,11,313,4,1,11.854717,222.93933515935635,2226830.0,0.4171559817596567
2025-11-10,32.5115,24.1615,0.0,0,16.595179,246.80138,22.9428,27.484419,75.5,78.625,1001.69916,38.16,246.80138,90.0,56.0,100.0,3.0,18.0,7.8522778,5.04,2.5455842,1003.445,999.5715,DKI3,0,Hari Kerja,0,Monday,0,11,314,4,0,0.0,220.17717701125352,2226830.0,0.4171559817596567
2025-11-11,30.3115,24.4615,0.5,1,16.595179,206.56499,16.8984,26.876083,77.333336,97.708336,1002.2888,39.239998,206.56499,87.0,64.0,100.0,72.0,18.765,8.21489,6.12,2.9024127,1004.43335,1000.549,DKI3,0,Hari Kerja,0,Tuesday,1,11,315,4,1,8.2975895,215.08398455350743,2226830.0,0.4171559817596567
2025-11-12,31.2115,24.0615,3.1,3,14.332341,259.9921,12.9528,26.269835,81.041664,98.25,1002.9692,33.12,259.9921,89.0,62.0,100.0,75.0,20.835,9.288512,11.159999,5.0911684,1004.9247,1000.75604,DKI3,0,Hari Kerja,0,Wednesday,2,11,316,4,1,44.4302571,177.3766218188363,2226830.0,0.4171559817596567
2025-11-13,30.1115,24.0615,0.5,2,16.56,270.0,17.0712,26.576082,78.416664,91.125,1002.98486,37.8,270.0,91.0,62.0,100.0,47.0,18.705,8.194247,6.8399997,2.9024127,1004.69904,1000.85626,DKI3,0,Hari Kerja,0,Thursday,3,11,317,4,1,8.28,211.8099449066081,2226830.0,0.4171559817596567
2025-11-14,29.261501,23.8615,1.0,3,15.496736,265.23645,15.2676,26.163584,80.291664,84.0,1001.949,32.760002,265.23645,91.0,67.0,100.0,49.0,17.565,8.069211,7.92,3.2599385,1003.82526,999.5561,DKI3,0,Hari Kerja,0,Friday,4,11,318,4,1,15.496736,193.38170819904792,2226830.0,0.4171559817596567
2025-11-15,31.511501,23.3615,5.8,5,12.7279215,270.0,18.9252,26.957335,80.291664,91.458336,1002.0092,33.839996,270.0,92.0,63.0,100.0,47.0,15.255,5.900606,5.04,2.0991426,1004.05914,1000.1754,DKI3,0,Hari Kerja,1,Saturday,5,11,319,4,1,73.8219447,158.83958314623797,2226830.0,0.4171559817596567
2025-11-16,32.0115,24.4115,0.2,0,16.981165,270.0,20.2284,27.690666,75.875,99.708336,1002.25415,36.719997,270.0,90.0,56.0,100.0,93.0,18.9,8.533601,7.2,3.6,1004.15466,999.41266,DKI3,0,Hari Kerja,1,Sunday,6,11,320,4,1,3.3962330000000005,224.30896992533445,2226830.0,0.4171559817596567
2025-11-17,32.2615,24.3115,0.2,0,15.5843,261.2539,21.0564,27.882334,73.375,91.958336,1002.1015,35.28,261.2539,85.0,57.0,100.0,41.0,18.179998,7.958111,6.8399997,3.4152596,1003.9321,999.4196,DKI3,0,Hari Kerja,0,Monday,0,11,321,4,1,3.1168600000000004,212.83884710664395,2226830.0,0.4171559817596567
2025-11-18,31.5615,23.9115,10.0,6,11.928989,278.13,17.0028,26.582335,82.125,80.666664,1001.42114,28.44,278.13,91.0,62.0,100.0,35.0,12.509999,4.3309197,0.71999997,0.35999998,1003.2983,999.3292,DKI3,0,Hari Kerja,0,Tuesday,1,11,322,4,1,119.28989,145.46047809348505,2226830.0,0.4171559817596567
2025-11-19,31.761501,23.3115,14.4,5,12.387348,146.3099,17.82,26.615667,83.708336,92.5,1001.28955,30.599998,146.3099,98.0,60.0,100.0,37.0,13.41,5.4182835,1.8,0.35999998,1003.1824,998.8918,DKI3,0,Hari Kerja,0,Wednesday,2,11,323,4,1,178.3778112,148.1730816464133,2226830.0,0.4171559817596567
2025-11-20,28.761501,23.761501,12.6,10,13.1041975,213.6901,11.1564,25.830252,88.541664,98.916664,1001.8088,33.12,213.6901,95.0,79.0,100.0,77.0,17.01,7.185577,3.6,0.8049845,1003.5228,999.81506,DKI3,0,Hari Kerja,0,Thursday,3,11,324,4,1,165.1128885,148.2680557306671,2226830.0,0.4171559817596567
2025-11-21,31.8115,23.7115,0.2,0,11.592895,255.96373,19.1736,27.240667,77.25,94.375,1001.7304,28.44,255.96373,93.0,56.0,100.0,58.0,16.994999,7.7042904,9.36,4.2136917,1003.55255,999.409,DKI3,0,Hari Kerja,0,Friday,4,11,325,4,1,2.318579,150.32951903570228,2226830.0,0.4171559817596567
2025-11-22,32.5115,23.761501,3.3,7,11.440978,90.0,20.3256,27.476084,76.708336,86.125,1001.2644,23.4,90.0,94.0,50.0,100.0,52.0,8.595,3.2761958,2.52,0.71999997,1003.0631,998.8987,DKI3,0,Hari Kerja,1,Saturday,5,11,326,4,1,37.755227399999995,149.33766745485391,2226830.0,0.4171559817596567
2025-11-23,30.4115,25.1115,8.3,5,11.183201,236.3099,14.202,27.076082,83.25,99.208336,1001.09393,23.039999,236.3099,95.0,67.0,100.0,90.0,11.22,4.4266953,2.52,1.1384199,1002.6139,999.15076,DKI3,0,Hari Kerja,1,Sunday,6,11,327,4,1,92.8205683,134.47969536420337,2226830.0,0.4171559817596567
2025-11-24,33.6615,24.1615,0.0,0,15.226764,243.43501,21.4884,28.176085,68.958336,76.0,1000.6106,29.88,243.43501,88.0,49.0,100.0,37.0,13.7699995,6.486757,3.6,1.8,1002.5301,998.07294,DKI3,0,Hari Kerja,0,Monday,0,11,328,4,0,0.0,220.9458978548786,2226830.0,0.4171559817596567
2025-11-25,33.5115,23.3615,0.0,0,11.770403,224.9999,21.7692,28.274,66.625,95.416664,1000.0212,22.319998,224.9999,88.0,46.0,100.0,54.0,12.2699995,5.860676,3.96,2.3051248,1001.70374,997.4772,DKI3,0,Hari Kerja,0,Tuesday,1,11,329,4,0,0.0,176.67020686744615,2226830.0,0.4171559817596567
2025-11-26,33.0115,23.8615,0.5,1,14.77755,224.9999,23.2452,28.03025,70.958336,89.125,1000.21844,29.88,224.9999,87.0,48.0,100.0,22.0,13.215,6.223026,5.04,1.484318,1002.3603,997.92664,DKI3,0,Hari Kerja,0,Wednesday,2,11,330,4,1,7.388775,208.30220719975733,2226830.0,0.4171559817596567
2025-11-27,32.3615,24.4115,0.5,1,9.0,180.0,17.8812,27.80525,75.5,76.958336,1001.3716,24.119999,180.0,91.0,55.0,100.0,13.0,9.2699995,3.6627169,1.4399999,0.35999998,1003.2419,999.11475,DKI3,0,Hari Kerja,0,Thursday,3,11,331,4,1,4.5,119.3688,2226830.0,0.4171559817596567
2025-11-28,32.7615,23.5615,1.7,2,12.57426,336.3706,19.0512,27.703169,75.083336,88.375,1001.50977,25.56,336.3706,90.0,51.0,100.0,19.0,10.275,4.109507,4.68,1.0182338,1003.1365,999.7463,DKI3,0,Hari Kerja,0,Friday,4,11,332,4,1,21.376242,167.72355773483744,2226830.0,0.4171559817596567
2025-11-29,33.461502,24.1615,7.5,4,12.371645,236.3099,20.1024,28.201082,70.0,100.0,1002.10065,25.56,236.3099,85.0,46.0,100.0,100.0,11.009999,4.584407,5.04,1.4399999,1003.7947,999.7542,DKI3,0,Hari Kerja,1,Saturday,5,11,333,4,1,92.78733749999999,177.10904994384643,2226830.0,0.4171559817596567
2025-11-30,32.5615,25.1115,11.4,10,12.261158,180.0,17.3196,27.79275,76.166664,99.166664,1003.37787,26.28,180.0,87.0,57.0,100.0,80.0,11.34,4.611056,3.96,0.0,1005.839,1001.529,DKI3,0,Hari Kerja,1,Sunday,6,11,334,4,1,139.7772012,161.52177280303968,2226830.0,0.4171559817596567
2025-09-01,32.851997,24.252,0.9,3,14.336861,144.46223,21.2616,27.891584,74.083336,40.208332,1006.3892,30.239998,144.46223,91.0,50.0,100.0,0.0,13.905,6.213839,3.6,1.9386592,1008.109,1003.963,DKI4,0,Hari Kerja,0,Monday,0,9,244,3,1,12.903174900000002,194.75988597896293,3037139.0,0.4517801318807339
2025-09-02,33.552,24.752,0.0,0,17.727943,123.690094,21.3624,28.2895,68.541664,37.5,1006.7421,35.28,123.690094,86.0,45.0,100.0,0.0,16.859999,7.727409,3.96,1.8,1008.7253,1003.9838,DKI4,0,Hari Kerja,0,Tuesday,1,9,245,3,0,0.0,260.38858006861784,3037139.0,0.4517801318807339
2025-09-03,35.202,24.052,0.0,0,21.900904,161.56496,23.6808,28.454084,66.958336,37.5,1007.2338,43.92,161.56496,86.0,37.0,97.0,0.0,18.644999,8.613396,3.2399998,1.835647,1009.32794,1004.7778,DKI4,0,Hari Kerja,0,Wednesday,2,9,246,3,0,0.0,329.44861054126557,3037139.0,0.4517801318807339
2025-09-04,33.901997,24.202,0.0,0,16.58346,180.0,22.8348,28.366583,71.291664,41.541668,1006.8924,34.92,180.0,87.0,44.0,100.0,0.0,15.21,6.6192055,1.8,0.8049845,1009.22955,1004.37354,DKI4,0,Hari Kerja,0,Thursday,3,9,247,3,0,0.0,234.21756349668033,3037139.0,0.4517801318807339
2025-09-05,32.651997,24.602,5.9,9,12.964998,216.86998,19.7352,27.897833,77.666664,66.125,1007.31586,28.44,216.86998,91.0,56.0,100.0,32.0,11.024999,4.2846265,3.2399998,0.8049845,1009.3026,1005.2521,DKI4,1,Prophet's Birthday,0,Friday,4,9,248,3,1,76.4934882,168.15255654946478,3037139.0,0.4517801318807339
2025-09-06,32.151997,24.752,5.2,11,11.879999,7.59456,19.6632,27.631166,76.041664,80.958336,1007.9239,26.64,7.59456,90.0,52.0,100.0,28.0,11.415,4.1518216,3.2399998,0.35999998,1009.7411,1005.9522,DKI4,0,Hari Kerja,1,Saturday,5,9,249,3,1,61.7759948,157.4680812360458,3037139.0,0.4517801318807339
2025-09-07,32.002,24.402,0.4,0,7.6367526,188.13002,20.6892,27.827002,71.666664,72.833336,1007.52704,17.64,188.13002,90.0,53.0,100.0,34.0,8.37,3.2190697,2.52,0.35999998,1009.80365,1005.06305,DKI4,0,Hari Kerja,1,Sunday,6,9,250,3,1,3.0547010400000003,107.36141900354544,3037139.0,0.4517801318807339
2025-09-08,33.651997,24.652,0.3,0,12.661564,188.13002,22.1832,28.345749,71.5,69.916664,1007.4365,28.44,188.13002,88.0,46.0,100.0,33.0,12.179999,4.956371,4.68,0.71999997,1009.32983,1004.87396,DKI4,0,Hari Kerja,0,Monday,0,9,251,3,1,3.7984692,178.4017023872168,3037139.0,0.4517801318807339
2025-09-09,32.552,24.902,2.9,6,10.538843,163.30067,20.4444,28.0395,76.5,82.333336,1007.8532,23.039999,163.30067,92.0,51.0,100.0,36.0,11.054999,3.9855087,2.8799999,0.5091169,1009.9281,1005.0596,DKI4,0,Hari Kerja,0,Tuesday,1,9,252,3,1,30.5626447,138.84453126598171,3037139.0,0.4517801318807339
2025-09-10,32.702,24.652,8.3,11,11.440978,161.56496,19.0908,27.699915,80.041664,87.083336,1007.0813,28.44,161.56496,93.0,58.0,100.0,50.0,13.785,4.6541734,2.16,0.35999998,1009.0279,1004.2609,DKI4,0,Hari Kerja,0,Wednesday,2,9,253,3,1,94.9601174,143.94996832538862,3037139.0,0.4517801318807339
2025-09-11,32.302,24.752,6.8,11,9.028754,333.43503,18.4392,27.441584,79.666664,91.916664,1007.15356,19.8,333.43503,90.0,56.0,100.0,65.0,11.16,4.228583,5.04,1.08,1009.297,1004.9447,DKI4,0,Hari Kerja,0,Thursday,3,9,254,3,1,61.3955272,114.1423686758647,3037139.0,0.4517801318807339
2025-09-12,32.802,24.902,18.1,7,12.10157,90.0,17.9316,27.568666,81.125,95.791664,1007.7072,24.48,90.0,92.0,56.0,100.0,67.0,9.2699995,3.435912,2.16,0.5091169,1009.4995,1004.8532,DKI4,0,Hari Kerja,0,Friday,4,9,255,3,1,219.03841700000004,150.3215928542866,3037139.0,0.4517801318807339
2025-09-13,33.401997,24.852,0.9,2,10.538843,198.43504,22.3956,28.229082,74.416664,58.75,1008.05444,21.599998,198.43504,92.0,49.0,100.0,0.0,9.45,3.9163103,3.2399998,0.35999998,1010.02435,1005.67786,DKI4,0,Hari Kerja,1,Saturday,5,9,256,3,1,9.4849587,142.76006081934713,3037139.0,0.4517801318807339
2025-09-14,34.052,24.102,1.7,2,14.689589,135.0001,23.2848,28.204084,73.208336,83.583336,1007.9003,29.88,135.0001,92.0,45.0,100.0,32.0,13.3949995,5.8374686,2.8799999,1.484318,1009.90686,1005.0838,DKI4,0,Hari Kerja,1,Sunday,6,9,257,3,1,24.972301299999998,202.23982634951162,3037139.0,0.4517801318807339
2025-09-15,33.101997,25.452,0.4,0,12.015589,144.46223,20.1996,28.568666,70.458336,75.791664,1007.7586,25.919998,144.46223,85.0,48.0,100.0,4.0,12.57,5.336874,5.3999996,2.1897945,1010.0313,1005.0648,DKI4,0,Hari Kerja,0,Monday,0,9,258,3,1,4.806235600000001,171.85777916775382,3037139.0,0.4517801318807339
2025-09-16,32.651997,24.902,15.9,10,11.113451,224.9999,18.6552,27.993668,75.75,90.666664,1007.6907,24.48,224.9999,87.0,54.0,100.0,33.0,11.61,4.5566664,3.96,1.0182338,1009.8338,1005.2542,DKI4,0,Hari Kerja,0,Tuesday,1,9,259,3,1,176.7038709,147.8405441268079,3037139.0,0.4517801318807339
2025-09-17,32.101997,24.702,17.9,14,12.7279215,360.0,19.1808,27.579084,79.083336,90.416664,1007.88605,27.72,360.0,93.0,62.0,100.0,39.0,11.655,4.386978,3.2399998,0.5091169,1010.2987,1005.25635,DKI4,0,Hari Kerja,0,Wednesday,2,9,260,3,1,227.82979484999998,162.21235944504255,3037139.0,0.4517801318807339
2025-09-18,31.102,24.602,0.3,0,8.759178,206.56499,18.8424,27.720749,78.375,88.166664,1007.742,18.359999,206.56499,92.0,61.0,100.0,44.0,10.365,4.391648,2.16,0.8049845,1010.1151,1004.9617,DKI4,0,Hari Kerja,0,Thursday,3,9,261,3,1,2.6277534,112.62509162457417,3037139.0,0.4517801318807339
2025-09-19,32.202,25.202,8.599999,7,10.464798,218.65984,18.8604,27.679083,81.333336,91.25,1007.8497,26.28,218.65984,92.0,59.0,100.0,58.0,17.385,4.4381976,6.12,0.8049845,1009.9098,1005.6426,DKI4,0,Hari Kerja,0,Friday,4,9,262,3,1,89.997252335202,129.67553089007194,3037139.0,0.4517801318807339
2025-09-20,31.102,25.152,3.6000001,4,15.745627,213.6901,17.4168,27.506166,81.25,96.0,1007.63617,37.44,213.6901,93.0,59.0,100.0,39.0,16.905,6.5625434,2.8799999,1.2979984,1009.82587,1005.94366,DKI4,0,Hari Kerja,1,Saturday,5,9,263,3,1,56.6842587745627,195.27216350189033,3037139.0,0.4517801318807339
2025-09-21,32.202,24.552,6.6,8,11.212135,224.9999,20.9376,27.670752,83.291664,79.791664,1008.0573,26.64,224.9999,98.0,61.0,100.0,51.0,13.424999,5.0660377,3.2399998,1.2979984,1010.22473,1005.9468,DKI4,0,Hari Kerja,1,Sunday,6,9,264,3,1,74.000091,135.6975475401176,3037139.0,0.4517801318807339
2025-09-22,34.202,24.552,2.3,5,13.797912,90.0,24.2316,28.362417,78.166664,62.666668,1007.1167,29.519999,90.0,96.0,50.0,100.0,0.0,13.275001,5.411856,3.2399998,0.0,1008.9152,1003.5692,DKI4,0,Hari Kerja,0,Monday,0,9,265,3,1,31.7351976,177.7753698217235,3037139.0,0.4517801318807339
2025-09-23,33.202,25.002,0.2,1,11.928989,180.0,22.6404,28.362417,77.166664,89.833336,1007.24976,26.28,180.0,90.0,55.0,100.0,42.0,12.66,5.0595555,2.52,1.1384199,1009.81195,1003.97,DKI4,0,Hari Kerja,0,Tuesday,1,9,266,3,1,2.3857978,155.70805687923274,3037139.0,0.4517801318807339
2025-09-24,34.002,24.702,0.9,1,10.799999,180.0,23.9472,28.7145,71.916664,70.75,1006.3599,23.759998,180.0,89.0,46.0,100.0,11.0,8.88,3.1866207,2.8799999,0.5091169,1008.5183,1003.37164,DKI4,0,Hari Kerja,0,Wednesday,2,9,267,3,1,9.7199991,151.1288943219071,3037139.0,0.4517801318807339
2025-09-25,33.151997,24.552,9.5,7,11.792404,172.87508,21.8988,28.204084,73.625,68.041664,1006.97406,25.56,172.87508,86.0,54.0,100.0,21.0,10.634999,3.8667915,3.96,1.08,1009.7031,1004.66156,DKI4,0,Hari Kerja,0,Thursday,3,9,268,3,1,112.02783799999999,161.285499939426,3037139.0,0.4517801318807339
2025-09-26,34.401997,24.502,6.7,6,12.324414,180.0,23.9544,28.318666,74.0,62.666668,1007.5525,25.56,180.0,90.0,46.0,100.0,13.0,12.495,4.7885575,2.52,1.2979984,1009.7271,1004.09235,DKI4,0,Hari Kerja,0,Friday,4,9,269,3,1,82.5735738,167.80397482074324,3037139.0,0.4517801318807339
2025-09-27,33.702,25.652,2.2,4,13.18308,125.537766,21.7836,28.7895,73.666664,87.666664,1007.0795,27.0,125.537766,87.0,50.0,100.0,60.0,13.245,5.641655,3.6,1.9386592,1009.3362,1004.4864,DKI4,0,Hari Kerja,1,Saturday,5,9,270,3,1,29.002776000000004,180.22276147675154,3037139.0,0.4517801318807339
2025-09-28,33.601997,25.702,0.8,2,16.267857,146.3099,22.428,29.085333,72.25,73.416664,1007.02,37.44,146.3099,89.0,51.0,92.0,43.0,17.295,7.0130806,2.8799999,1.484318,1009.4423,1004.0725,DKI4,0,Hari Kerja,1,Sunday,6,9,271,3,1,13.014285600000001,226.74127828567472,3037139.0,0.4517801318807339
2025-09-29,34.302,25.352,18.1,6,12.57426,106.699326,19.314,28.231165,77.458336,85.041664,1007.7138,27.72,106.699326,90.0,47.0,100.0,48.0,13.709999,5.04894,4.32,1.484318,1009.62933,1005.3587,DKI4,0,Hari Kerja,0,Monday,0,9,272,3,1,227.59410600000004,163.58801364888603,3037139.0,0.4517801318807339
2025-09-30,32.952,25.202,11.3,8,10.308831,90.0,19.314,27.99575,77.125,91.416664,1007.14233,23.759998,90.0,90.0,53.0,100.0,70.0,10.5,3.4576914,2.52,0.5091169,1008.80255,1005.1797,DKI4,0,Hari Kerja,0,Tuesday,1,9,273,3,1,116.48979030000001,134.6186071042623,3037139.0,0.4517801318807339
2025-10-01,32.452,24.752,6.5,8,14.77755,243.43501,19.6416,27.856165,78.583336,85.0,1006.8709,32.039997,243.43501,94.0,57.0,100.0,48.0,15.089999,6.021544,2.16,0.8049845,1008.9285,1004.4512,DKI4,0,Hari Kerja,0,Wednesday,2,10,274,4,1,96.054075,189.34147906745775,3037139.0,0.4012531939338235
2025-10-02,29.952,25.502,8.6,13,11.792404,270.0,13.2552,27.260332,82.666664,96.916664,1008.3566,28.44,270.0,91.0,70.0,100.0,57.0,13.305,4.378334,1.08,0.35999998,1010.50073,1006.4037,DKI4,0,Hari Kerja,0,Thursday,3,10,275,4,1,101.4146744,143.84212242151685,3037139.0,0.4012531939338235
2025-10-03,33.851997,24.352,0.0,0,10.195057,165.96373,21.4884,28.295748,73.75,83.458336,1008.6823,20.519999,165.96373,92.0,49.0,100.0,0.0,8.655,3.7056608,2.52,0.5091169,1010.60126,1005.88617,DKI4,0,Hari Kerja,0,Friday,4,10,276,4,0,0.0,139.43828533411664,3037139.0,0.4012531939338235
2025-10-04,34.802,24.302,2.9,2,14.044615,210.96368,24.174,28.577002,76.0,74.041664,1008.7307,29.519999,210.96368,93.0,46.0,100.0,10.0,10.755,4.315651,3.2399998,1.2979984,1010.5337,1006.19446,DKI4,0,Hari Kerja,1,Saturday,5,10,277,4,1,40.7293835,186.41097789711185,3037139.0,0.4012531939338235
2025-10-05,32.802,25.602,7.8999996,6,12.10157,180.0,19.3932,28.024918,78.666664,91.75,1008.89996,26.64,180.0,91.0,57.0,100.0,42.0,12.405,5.036762,3.96,1.0182338,1010.4019,1006.5498,DKI4,0,Hari Kerja,1,Sunday,6,10,278,4,1,95.602398159372,155.2026343577656,3037139.0,0.4012531939338235
