tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk
2023-06-28,DKI2,56.0,67.0,54.0,8.0,26.0,24.0,67.0,PM25,SEDANG,32.0,23.4,2.0,7.0,12.9,156.0,19.56,27.4,78.0,49.0,1010.3,30.2,156.0,95.0,54.0,100.0,5.0,17.4,7.2,6.5,3.7,1012.1,1007.7,14.4,0.007126596060576,1.0,0.0,,0.0,Wednesday,1,2023.0,1808985
2023-06-28,DKI3,44.0,57.0,53.0,10.0,24.0,13.0,57.0,PM25,SEDANG,33.1,22.1,4.5,5.0,9.8,142.0,19.64,26.9,77.0,54.0,1003.2,19.8,142.0,95.0,48.0,100.0,3.0,14.2,6.4,6.8,2.6,1005.0,1000.6,28.8,0.0063795853269537,1.0,0.0,,0.0,Wednesday,1,2023.0,2235606
2023-06-28,DKI4,,84.0,39.0,19.0,22.0,14.0,84.0,PM25,SEDANG,33.0,22.8,9.6,8.0,14.0,158.0,19.65,27.2,76.0,57.0,1007.2,30.6,158.0,96.0,47.0,100.0,0.0,17.7,7.8,8.3,4.0,1009.0,1004.5,74.88,0.0077442414614773,1.0,0.0,,0.0,Wednesday,1,2023.0,3079618
2023-06-28,DKI5,39.0,,20.0,14.0,52.0,19.0,52.0,O3,SEDANG,33.0,23.0,2.4,6.0,14.7,112.0,19.32,27.3,77.0,49.0,1009.7,30.6,112.0,94.0,48.0,100.0,1.0,16.6,6.4,7.6,0.8,1011.4,1007.1,15.36,0.0063385163910072,1.0,0.0,,0.0,Wednesday,1,2023.0,2470054
2023-06-29,DKI1,36.0,56.0,37.0,9.0,24.0,16.0,56.0,PM25,SEDANG,32.5,23.9,1.6,7.0,10.8,233.0,18.52,27.3,80.0,66.0,1009.9,24.1,233.0,94.0,57.0,100.0,9.0,16.0,6.2,9.7,0.7,1011.8,1007.1,9.920000000000002,0.0061392217051193,1.0,1.0,Eid al-Adha,0.0,Thursday,0,2023.0,1049314
2023-06-29,DKI2,40.0,55.0,51.0,5.0,33.0,14.0,55.0,PM25,SEDANG,31.6,24.3,2.1,8.0,12.4,242.0,19.11,27.2,80.0,74.0,1009.7,29.5,242.0,93.0,61.0,100.0,5.0,18.6,7.2,11.5,0.4,1011.7,1006.8,15.12,0.0071308309398831,1.0,1.0,Eid al-Adha,0.0,Thursday,0,2023.0,1808985
2023-06-29,DKI3,37.0,37.0,52.0,7.0,22.0,8.0,52.0,SO2,SEDANG,32.1,23.9,4.4,8.0,10.2,226.0,18.09,27.0,80.0,69.0,1002.6,21.6,226.0,93.0,57.0,100.0,13.0,15.2,6.0,5.0,0.5,1004.6,999.6,26.4,0.0059844404548174,1.0,1.0,Eid al-Adha,0.0,Thursday,0,2023.0,2235606
2023-06-29,DKI4,,64.0,38.0,16.0,18.0,10.0,64.0,PM25,SEDANG,32.7,23.1,5.2,9.0,11.2,247.0,18.62,27.1,81.0,67.0,1006.6,23.8,247.0,96.0,54.0,100.0,16.0,15.3,5.8,6.8,1.0,1008.6,1003.8,30.16,0.0057619709914563,1.0,1.0,Eid al-Adha,0.0,Thursday,0,2023.0,3079618
2023-06-29,DKI5,19.0,,20.0,12.0,54.0,10.0,54.0,O3,SEDANG,32.8,24.0,1.3,8.0,10.4,225.0,18.14,27.5,78.0,72.0,1009.0,23.8,225.0,93.0,55.0,100.0,22.0,15.0,5.8,4.7,1.8,1010.9,1006.1,7.54,0.0057482656095143,1.0,1.0,Eid al-Adha,0.0,Thursday,0,2023.0,2470054
2023-06-30,DKI1,38.0,65.0,36.0,10.0,28.0,18.0,65.0,PM25,SEDANG,33.2,24.2,0.6,4.0,14.2,268.0,18.54,27.7,78.0,73.0,1009.5,31.7,268.0,92.0,52.0,100.0,16.0,13.1,4.9,5.8,1.8,1011.0,1007.5,2.94,0.0048538880633977,0.0,0.0,,0.0,Friday,1,2023.0,1049314
2023-06-30,DKI2,48.0,62.0,52.0,6.0,32.0,15.0,62.0,PM25,SEDANG,32.0,24.5,1.1,3.0,15.2,285.0,19.14,27.7,78.0,70.0,1009.3,34.9,285.0,92.0,56.0,100.0,23.0,14.9,5.7,4.3,0.7,1010.8,1007.2,6.2700000000000005,0.0056474784504111,1.0,0.0,,0.0,Friday,1,2023.0,1808985
2023-06-30,DKI3,41.0,36.0,52.0,6.0,29.0,7.0,52.0,SO2,SEDANG,32.7,23.4,1.1,6.0,8.4,226.0,18.53,27.3,78.0,73.0,1002.2,19.4,226.0,93.0,53.0,100.0,18.0,12.5,5.1,6.1,1.9,1003.7,1000.0,5.61,0.0050888046298144,1.0,0.0,,0.0,Friday,1,2023.0,2235606
2023-06-30,DKI4,,77.0,39.0,17.0,21.0,11.0,77.0,PM25,SEDANG,33.5,23.2,0.5,2.0,14.2,277.0,19.31,27.6,77.0,68.0,1006.2,33.5,277.0,98.0,47.0,100.0,12.0,13.5,5.2,4.7,0.4,1007.8,1004.0,2.6,0.0051679586563307,0.0,0.0,,0.0,Friday,1,2023.0,3079618
2023-06-30,DKI5,39.0,,20.0,13.0,68.0,10.0,68.0,O3,SEDANG,33.2,24.5,3.1,6.0,10.5,244.0,17.96,27.9,77.0,71.0,1008.6,25.6,244.0,93.0,51.0,100.0,20.0,12.2,4.3,6.5,2.3,1010.2,1006.6,13.33,0.0042633353162799,1.0,0.0,,0.0,Friday,1,2023.0,2470054
2023-07-01,DKI1,55.0,83.0,38.0,12.0,20.0,28.0,83.0,PM25,SEDANG,32.2,23.8,5.3,6.0,7.1,226.0,16.07,27.2,82.0,54.0,1010.3,19.8,226.0,96.0,58.0,100.0,4.0,11.9,4.5,7.2,2.1,1012.3,1008.2,23.85,0.00445412253786,1.0,0.0,,1.0,Saturday,0,2023.0,1049314
2023-07-01,DKI2,62.0,76.0,51.0,11.0,34.0,26.0,76.0,PM25,SEDANG,31.0,24.6,3.0,6.0,11.2,240.0,16.67,27.3,81.0,57.0,1010.0,26.6,240.0,94.0,65.0,100.0,3.0,15.8,6.2,9.0,1.6,1012.0,1007.9,18.6,0.0061386138613861,1.0,0.0,,1.0,Saturday,0,2023.0,1808985
2023-07-01,DKI3,61.0,79.0,53.0,9.0,21.0,13.0,79.0,PM25,SEDANG,32.3,23.5,3.1,5.0,13.3,222.0,15.66,26.7,81.0,46.0,1002.9,27.4,222.0,96.0,57.0,100.0,3.0,13.1,5.4,5.8,2.2,1004.8,1000.9,16.740000000000002,0.0053843852826802,1.0,0.0,,1.0,Saturday,0,2023.0,2235606
2023-07-01,DKI4,,98.0,38.0,27.0,17.0,18.0,98.0,PM25,SEDANG,32.5,23.8,9.0,6.0,12.5,225.0,16.26,27.1,81.0,47.0,1007.0,25.9,225.0,94.0,56.0,100.0,0.0,13.5,5.0,5.0,0.8,1009.1,1004.9,45.0,0.0049652432969215,1.0,0.0,,1.0,Saturday,0,2023.0,3079618
2023-07-01,DKI5,54.0,,19.0,18.0,61.0,18.0,61.0,O3,SEDANG,32.3,24.1,4.4,9.0,7.9,230.0,16.03,27.3,80.0,57.0,1009.4,21.6,230.0,94.0,57.0,100.0,2.0,12.3,5.0,5.8,2.6,1011.4,1007.3,22.0,0.0049534376857539,1.0,0.0,,1.0,Saturday,0,2023.0,2470054
2023-07-02,DKI1,55.0,83.0,37.0,11.0,26.0,27.0,83.0,PM25,SEDANG,31.8,24.2,1.3,5.0,11.6,17.0,16.99,27.0,84.0,93.0,1011.3,27.0,17.0,97.0,61.0,100.0,42.0,14.3,5.8,5.0,2.3,1012.6,1009.3,7.54,0.0057351923267081,1.0,0.0,,1.0,Sunday,0,2023.0,1049314
2023-07-02,DKI2,64.0,79.0,51.0,13.0,36.0,30.0,79.0,PM25,SEDANG,31.1,24.6,2.2,8.0,13.1,334.0,16.98,27.0,84.0,93.0,1011.0,29.9,334.0,96.0,63.0,100.0,31.0,15.1,5.7,4.7,0.7,1012.4,1009.2,12.54,0.0056379821958456,1.0,0.0,,1.0,Sunday,0,2023.0,1808985
2023-07-02,DKI3,62.0,79.0,52.0,10.0,24.0,11.0,79.0,PM25,SEDANG,32.4,23.4,2.8,5.0,12.2,114.0,17.4,26.6,83.0,90.0,1003.9,28.8,114.0,99.0,57.0,100.0,37.0,13.2,4.9,4.0,0.8,1005.2,1001.6,13.72,0.004880964239466,1.0,0.0,,1.0,Sunday,0,2023.0,2235606
2023-07-02,DKI4,,79.0,37.0,27.0,18.0,14.0,79.0,PM25,SEDANG,32.0,23.7,2.9,7.0,10.1,322.0,17.33,26.7,84.0,94.0,1008.0,26.3,322.0,98.0,62.0,100.0,19.0,13.0,5.1,2.5,1.1,1009.3,1005.9,14.79,0.0050595238095238,1.0,0.0,,1.0,Sunday,0,2023.0,3079618
2023-07-02,DKI5,44.0,,20.0,18.0,56.0,20.0,56.0,O3,SEDANG,32.2,23.9,2.8,6.0,12.3,28.0,16.96,27.1,82.0,92.0,1010.4,28.1,28.0,96.0,57.0,100.0,49.0,13.8,5.7,5.0,1.5,1011.7,1008.3,15.96,0.0056413301662707,1.0,0.0,,1.0,Sunday,0,2023.0,2470054
2023-07-03,DKI1,55.0,81.0,40.0,10.0,24.0,28.0,81.0,PM25,SEDANG,31.8,23.5,0.9,6.0,12.0,270.0,17.25,26.9,82.0,53.0,1010.3,27.0,270.0,98.0,58.0,100.0,7.0,12.8,4.9,6.5,2.2,1011.8,1007.9,4.41,0.0048500445412253,0.0,0.0,,0.0,Monday,1,2023.0,1049314
2023-07-03,DKI2,61.0,78.0,51.0,8.0,34.0,19.0,78.0,PM25,SEDANG,31.0,24.0,1.3,6.0,10.4,275.0,17.32,27.0,82.0,55.0,1010.0,25.9,275.0,95.0,62.0,100.0,5.0,14.6,5.7,5.8,2.3,1011.6,1007.7,7.41,0.0056435643564356,1.0,0.0,,0.0,Monday,1,2023.0,1808985
2023-07-03,DKI3,57.0,75.0,53.0,8.0,29.0,12.0,75.0,PM25,SEDANG,32.1,23.4,3.0,7.0,12.6,212.0,18.51,26.8,79.0,48.0,1002.9,27.7,212.0,96.0,54.0,94.0,7.0,14.3,5.8,8.6,1.0,1004.5,1000.3,17.4,0.0057832286369528,1.0,0.0,,0.0,Monday,1,2023.0,2235606
2023-07-03,DKI4,,97.0,39.0,21.0,23.0,13.0,97.0,PM25,SEDANG,31.9,23.0,1.8,6.0,11.9,224.0,17.49,26.6,82.0,57.0,1006.9,25.6,224.0,97.0,57.0,100.0,5.0,13.3,5.5,6.1,1.1,1008.5,1004.5,9.9,0.0054623100605819,1.0,0.0,,0.0,Monday,1,2023.0,3079618
2023-07-03,DKI5,47.0,,20.0,16.0,68.0,17.0,68.0,O3,SEDANG,32.1,23.5,2.0,5.0,11.4,233.0,17.57,27.0,80.0,49.0,1009.4,25.6,233.0,97.0,55.0,100.0,4.0,12.8,5.1,7.2,2.2,1010.9,1007.0,10.2,0.0050525064394689,1.0,0.0,,0.0,Monday,1,2023.0,2470054
2023-07-04,DKI1,53.0,76.0,38.0,12.0,25.0,31.0,76.0,PM25,SEDANG,32.1,23.1,0.7,6.0,11.6,177.0,18.78,27.2,80.0,30.0,1009.0,27.7,177.0,94.0,55.0,97.0,3.0,13.3,5.4,5.8,1.1,1010.7,1006.7,3.78,0.0053518334985133,0.0,0.0,,0.0,Tuesday,1,2023.0,1049314
2023-07-04,DKI2,58.0,73.0,50.0,9.0,36.0,22.0,73.0,PM25,SEDANG,31.2,23.5,1.1,5.0,14.1,280.0,19.04,27.1,80.0,31.0,1008.8,31.7,280.0,94.0,59.0,98.0,2.0,14.6,5.7,5.8,0.0,1010.5,1006.5,6.2700000000000005,0.005650277557494,1.0,0.0,,0.0,Tuesday,1,2023.0,1808985
2023-07-04,DKI3,62.0,73.0,52.0,9.0,25.0,13.0,73.0,PM25,SEDANG,32.5,22.6,1.1,8.0,9.7,175.0,18.67,27.1,77.0,32.0,1001.7,23.0,175.0,94.0,51.0,99.0,1.0,12.7,5.4,5.8,1.8,1003.4,999.4,5.940000000000001,0.0053908355795148,1.0,0.0,,0.0,Tuesday,1,2023.0,2235606
2023-07-04,DKI4,,88.0,39.0,22.0,23.0,17.0,88.0,PM25,SEDANG,32.3,23.1,0.5,3.0,13.6,125.0,18.4,27.1,79.0,33.0,1005.7,30.6,125.0,96.0,53.0,99.0,0.0,13.5,5.5,5.8,0.7,1007.3,1003.5,2.75,0.0054688276822113,0.0,0.0,,0.0,Tuesday,1,2023.0,3079618
2023-07-04,DKI5,51.0,,20.0,15.0,60.0,17.0,60.0,O3,SEDANG,32.4,23.1,0.9,8.0,10.8,149.0,18.89,27.4,78.0,31.0,1008.1,25.9,149.0,93.0,54.0,96.0,1.0,12.9,5.2,5.8,1.6,1009.9,1005.7,4.680000000000001,0.0051582184307112,0.0,0.0,,0.0,Tuesday,1,2023.0,2470054
2023-07-05,DKI1,62.0,95.0,43.0,11.0,23.0,35.0,95.0,PM25,SEDANG,33.5,23.5,1.3,4.0,11.3,277.0,18.71,27.5,80.0,41.0,1008.7,32.4,277.0,95.0,51.0,92.0,4.0,13.5,5.3,6.5,1.3,1010.2,1006.5,6.89,0.0052542876970357,1.0,0.0,,0.0,Wednesday,1,2023.0,1049314
2023-07-05,DKI2,82.0,105.0,55.0,12.0,37.0,26.0,105.0,PM25,TIDAK SEHAT,32.5,24.2,0.8,5.0,14.6,281.0,18.91,27.5,79.0,45.0,1008.5,32.8,281.0,94.0,54.0,96.0,2.0,15.2,5.7,6.1,1.3,1010.0,1006.1,4.5600000000000005,0.005651958353991,0.0,0.0,,0.0,Wednesday,1,2023.0,1808985
2023-07-05,DKI4,,119.0,39.0,31.0,22.0,16.0,119.0,PM25,TIDAK SEHAT,33.5,23.2,0.4,2.0,12.2,277.0,18.82,27.5,77.0,38.0,1005.4,34.6,277.0,96.0,49.0,89.0,8.0,14.4,5.8,5.0,2.2,1006.9,1003.2,2.32,0.005768848219614,0.0,0.0,,0.0,Wednesday,1,2023.0,3079618
2023-07-05,DKI5,52.0,,23.0,17.0,56.0,20.0,56.0,O3,SEDANG,33.7,23.8,2.9,6.0,11.6,267.0,18.75,27.7,78.0,42.0,1007.8,30.2,267.0,93.0,49.0,93.0,3.0,13.0,4.6,5.8,1.6,1009.4,1005.7,13.339999999999998,0.0045643976979559,1.0,0.0,,0.0,Wednesday,1,2023.0,2470054
2023-07-06,DKI1,66.0,101.0,39.0,11.0,22.0,35.0,101.0,PM25,TIDAK SEHAT,29.9,22.9,24.8,16.0,11.4,264.0,13.52,25.7,90.0,70.0,1010.5,25.9,264.0,98.0,72.0,100.0,16.0,13.2,4.5,4.7,0.8,1011.9,1008.4,111.6,0.0044532409698169,1.0,0.0,,0.0,Thursday,1,2023.0,1049314
2023-07-06,DKI2,73.0,87.0,51.0,13.0,28.0,36.0,87.0,PM25,SEDANG,29.2,23.4,14.1,15.0,13.0,288.0,14.02,25.8,88.0,68.0,1010.3,32.4,288.0,97.0,73.0,100.0,8.0,14.7,5.1,3.6,2.0,1011.8,1008.3,71.91,0.005048005542908,1.0,0.0,,0.0,Thursday,1,2023.0,1808985
2023-07-06,DKI3,76.0,107.0,52.0,12.0,28.0,16.0,107.0,PM25,TIDAK SEHAT,30.0,22.2,29.3,13.0,13.5,294.0,13.92,25.3,90.0,65.0,1003.1,29.9,294.0,98.0,66.0,100.0,19.0,14.7,5.0,4.3,0.4,1004.6,1001.3,146.5,0.0049845479015053,1.0,0.0,,0.0,Thursday,1,2023.0,2235606
2023-07-06,DKI4,,113.0,38.0,38.0,12.0,24.0,113.0,PM25,TIDAK SEHAT,29.4,22.5,16.2,17.0,13.3,239.0,13.58,25.5,89.0,68.0,1007.2,28.8,239.0,99.0,71.0,100.0,18.0,14.6,4.8,4.3,1.0,1008.8,1005.2,77.75999999999999,0.0047656870532168,1.0,0.0,,0.0,Thursday,1,2023.0,3079618
2023-07-06,DKI5,50.0,,21.0,18.0,67.0,22.0,67.0,O3,SEDANG,30.3,22.9,31.2,17.0,10.8,246.0,13.63,25.9,88.0,72.0,1009.6,32.0,246.0,98.0,70.0,100.0,18.0,13.5,4.7,3.2,0.4,1011.0,1007.7,146.64,0.0046553090332805,1.0,0.0,,0.0,Thursday,1,2023.0,2470054
2023-07-07,DKI1,65.0,97.0,45.0,11.0,32.0,35.0,97.0,PM25,SEDANG,31.3,22.9,6.7,7.0,11.9,167.0,15.67,26.1,87.0,94.0,1011.3,26.6,167.0,99.0,59.0,100.0,43.0,12.9,4.7,5.4,0.8,1012.6,1009.4,31.49,0.00464748343716,1.0,0.0,,0.0,Friday,1,2023.0,1049314
2023-07-07,DKI2,69.0,86.0,57.0,12.0,22.0,38.0,86.0,PM25,SEDANG,30.4,23.8,0.9,6.0,10.8,160.0,16.11,26.3,86.0,94.0,1011.1,26.3,160.0,96.0,65.0,100.0,48.0,13.7,5.1,5.8,0.8,1012.4,1009.3,4.59,0.0050440114726535,0.0,0.0,,0.0,Friday,1,2023.0,1808985
2023-07-07,DKI3,78.0,97.0,53.0,6.0,21.0,13.0,97.0,PM25,SEDANG,31.5,22.5,14.4,9.0,10.0,144.0,15.29,25.4,88.0,81.0,1003.9,23.4,144.0,99.0,62.0,100.0,17.0,11.7,4.4,4.0,0.5,1005.3,1001.9,63.36000000000001,0.0043829066640103,1.0,0.0,,0.0,Friday,1,2023.0,2235606
2023-07-07,DKI4,,107.0,39.0,33.0,12.0,21.0,107.0,PM25,TIDAK SEHAT,31.4,22.6,13.1,10.0,9.4,151.0,14.93,25.6,87.0,86.0,1008.0,28.8,151.0,99.0,62.0,100.0,22.0,12.7,4.4,5.0,1.0,1009.3,1006.1,57.64,0.0043650793650793,1.0,0.0,,0.0,Friday,1,2023.0,3079618
2023-07-07,DKI5,57.0,,21.0,19.0,63.0,23.0,63.0,O3,SEDANG,31.5,23.2,9.5,9.0,13.1,148.0,15.87,26.2,86.0,89.0,1010.4,28.8,148.0,97.0,58.0,100.0,37.0,12.3,4.5,4.3,0.8,1011.7,1008.3,42.75,0.0044536817102137,1.0,0.0,,0.0,Friday,1,2023.0,2470054
2023-07-08,DKI1,54.0,69.0,38.0,11.0,21.0,29.0,69.0,PM25,SEDANG,31.8,23.7,11.4,13.0,11.2,118.0,17.25,26.4,86.0,92.0,1011.4,28.4,118.0,98.0,60.0,100.0,39.0,15.3,6.0,5.4,2.5,1012.7,1009.3,68.4,0.0059323709709313,1.0,0.0,,1.0,Saturday,0,2023.0,1049314
2023-07-08,DKI2,60.0,70.0,53.0,15.0,23.0,33.0,70.0,PM25,SEDANG,31.4,24.2,12.8,14.0,12.9,116.0,17.67,26.5,85.0,94.0,1011.2,29.9,116.0,96.0,61.0,100.0,48.0,17.3,7.0,5.4,2.4,1012.5,1009.2,89.60000000000001,0.0069224683544303,1.0,0.0,,1.0,Saturday,0,2023.0,1808985
2023-07-08,DKI3,59.0,66.0,52.0,10.0,19.0,17.0,66.0,PM25,SEDANG,31.2,23.6,11.3,17.0,13.4,109.0,16.93,25.9,86.0,94.0,1004.0,29.2,109.0,97.0,60.0,100.0,72.0,14.7,5.9,4.3,2.3,1005.4,1001.9,66.67,0.0058764940239043,1.0,0.0,,1.0,Saturday,0,2023.0,2235606
2023-07-08,DKI4,,98.0,39.0,34.0,15.0,18.0,98.0,PM25,SEDANG,31.1,23.4,12.6,12.0,13.4,114.0,17.6,26.1,86.0,90.0,1008.1,29.9,114.0,99.0,61.0,100.0,38.0,16.0,6.5,5.0,1.1,1009.5,1006.0,81.89999999999999,0.006447773038389,1.0,0.0,,1.0,Saturday,0,2023.0,3079618
2023-07-08,DKI5,47.0,,21.0,22.0,58.0,25.0,58.0,O3,SEDANG,31.9,24.1,12.7,16.0,10.7,104.0,16.86,26.5,85.0,91.0,1010.5,27.4,104.0,98.0,60.0,100.0,42.0,14.2,5.5,4.3,1.5,1011.8,1008.6,69.85,0.0054428500742206,1.0,0.0,,1.0,Saturday,0,2023.0,2470054
2023-07-09,DKI1,42.0,67.0,38.0,12.0,15.0,23.0,67.0,PM25,SEDANG,32.1,22.7,1.1,5.0,14.4,106.0,17.32,26.9,81.0,48.0,1009.4,32.8,106.0,99.0,55.0,100.0,6.0,16.3,7.4,6.1,3.2,1011.6,1006.0,8.14,0.0073310877749157,1.0,0.0,,1.0,Sunday,0,2023.0,1049314
2023-07-09,DKI2,60.0,69.0,53.0,12.0,21.0,23.0,69.0,PM25,SEDANG,32.0,23.0,1.0,4.0,15.5,101.0,17.14,27.1,80.0,49.0,1009.1,34.9,101.0,97.0,54.0,100.0,6.0,18.8,8.8,7.2,3.1,1011.4,1005.8,8.8,0.0087206421563769,0.0,0.0,,1.0,Sunday,0,2023.0,1808985
2023-07-09,DKI3,47.0,57.0,52.0,9.0,15.0,13.0,57.0,PM25,SEDANG,31.1,21.6,0.4,3.0,14.8,100.0,17.83,26.2,83.0,52.0,1002.0,30.6,100.0,99.0,59.0,100.0,2.0,15.7,7.6,4.3,3.3,1004.3,998.9,3.04,0.0075848303393213,0.0,0.0,,1.0,Sunday,0,2023.0,2235606
2023-07-09,DKI4,,92.0,38.0,30.0,13.0,11.0,92.0,PM25,SEDANG,31.6,22.1,1.3,4.0,15.5,105.0,16.55,26.4,83.0,51.0,1006.1,33.1,105.0,99.0,56.0,100.0,4.0,16.6,7.8,6.8,3.1,1008.2,1002.8,10.14,0.0077527084782824,1.0,0.0,,1.0,Sunday,0,2023.0,3079618
2023-07-09,DKI5,45.0,,21.0,20.0,56.0,21.0,56.0,O3,SEDANG,32.2,22.6,0.8,6.0,13.7,104.0,18.14,27.0,80.0,44.0,1008.5,31.7,104.0,98.0,54.0,100.0,7.0,16.1,7.2,5.8,2.9,1010.7,1005.1,5.760000000000001,0.0071393158155676,0.0,0.0,,1.0,Sunday,0,2023.0,2470054
2023-07-10,DKI1,42.0,62.0,40.0,10.0,17.0,17.0,62.0,PM25,SEDANG,32.5,24.3,5.3,4.0,14.1,118.0,16.93,27.3,78.0,92.0,1009.6,32.4,118.0,91.0,57.0,100.0,68.0,17.0,7.0,7.2,2.7,1011.1,1007.3,37.1,0.0069334389857369,1.0,0.0,,0.0,Monday,1,2023.0,1049314
2023-07-10,DKI2,54.0,67.0,52.0,6.0,27.0,16.0,67.0,PM25,SEDANG,32.2,25.1,1.4,3.0,13.5,106.0,17.44,27.8,74.0,92.0,1009.3,33.8,106.0,86.0,56.0,100.0,67.0,19.3,8.3,11.2,4.0,1010.8,1006.9,11.62,0.0082235212523531,1.0,0.0,,0.0,Monday,1,2023.0,1808985
2023-07-10,DKI3,54.0,67.0,53.0,5.0,20.0,10.0,67.0,PM25,SEDANG,31.6,22.5,11.0,4.0,14.0,120.0,17.09,26.1,83.0,89.0,1002.2,31.3,120.0,96.0,58.0,100.0,37.0,15.2,6.9,5.4,2.6,1003.8,1000.1,75.9,0.00688485332269,1.0,0.0,,0.0,Monday,1,2023.0,2235606
2023-07-10,DKI4,,84.0,39.0,18.0,16.0,12.0,84.0,PM25,SEDANG,32.0,23.6,4.1,4.0,14.5,111.0,17.29,26.9,78.0,90.0,1006.3,31.7,111.0,92.0,58.0,100.0,49.0,18.2,8.4,7.2,3.9,1007.8,1003.9,34.44,0.0083474113087548,1.0,0.0,,0.0,Monday,1,2023.0,3079618
2023-07-10,DKI5,30.0,,23.0,13.0,48.0,13.0,48.0,O3,BAIK,32.3,24.0,9.4,5.0,14.0,121.0,16.43,27.1,80.0,93.0,1008.7,32.0,121.0,93.0,57.0,100.0,68.0,16.4,6.8,7.2,2.2,1010.2,1006.7,63.92,0.0067413502528006,1.0,0.0,,0.0,Monday,1,2023.0,2470054
2023-07-11,DKI1,52.0,73.0,42.0,11.0,13.0,27.0,73.0,PM25,SEDANG,31.8,22.2,1.3,7.0,11.4,58.0,19.03,27.2,77.0,97.0,1010.2,24.5,58.0,98.0,52.0,100.0,71.0,13.8,5.8,4.0,1.9,1011.9,1007.7,7.54,0.0057414373391407,1.0,0.0,,0.0,Tuesday,1,2023.0,1049314
2023-07-11,DKI2,69.0,83.0,58.0,9.0,23.0,22.0,83.0,PM25,SEDANG,31.3,23.2,2.7,6.0,13.0,52.0,19.29,27.3,76.0,97.0,1010.0,28.1,52.0,91.0,54.0,100.0,52.0,15.0,6.5,5.4,1.9,1011.7,1007.5,17.55,0.0064356435643564,1.0,0.0,,0.0,Tuesday,1,2023.0,1808985
2023-07-11,DKI3,65.0,81.0,54.0,10.0,22.0,16.0,81.0,PM25,SEDANG,31.6,21.1,1.2,5.0,10.5,104.0,19.77,26.3,77.0,94.0,1002.9,19.8,104.0,98.0,53.0,100.0,52.0,13.5,6.0,6.1,2.6,1004.5,1000.4,7.199999999999999,0.0059826503140891,1.0,0.0,,0.0,Tuesday,1,2023.0,2235606
2023-07-11,DKI4,,151.0,40.0,29.0,14.0,18.0,151.0,PM25,TIDAK SEHAT,31.9,22.0,0.7,6.0,8.6,94.0,19.59,27.2,72.0,94.0,1006.9,20.9,94.0,90.0,51.0,100.0,52.0,13.6,5.9,6.1,3.0,1008.7,1004.4,4.13,0.0058595689740788,0.0,0.0,,0.0,Tuesday,1,2023.0,3079618
2023-07-11,DKI5,42.0,,23.0,18.0,48.0,19.0,48.0,O3,BAIK,31.8,22.5,2.7,6.0,11.4,54.0,18.69,27.2,78.0,97.0,1009.3,24.1,54.0,98.0,52.0,100.0,70.0,13.6,5.5,5.0,0.5,1011.0,1006.9,14.85,0.0054493213118002,1.0,0.0,,0.0,Tuesday,1,2023.0,2470054
2023-07-12,DKI1,57.0,89.0,40.0,12.0,25.0,32.0,89.0,PM25,SEDANG,32.4,23.2,1.0,4.0,11.0,279.0,19.58,27.2,80.0,63.0,1010.4,24.8,279.0,97.0,54.0,99.0,0.0,13.0,5.1,5.4,0.4,1012.5,1008.3,5.1,0.0050475059382422,0.0,0.0,,0.0,Wednesday,1,2023.0,1049314
2023-07-12,DKI2,70.0,91.0,53.0,9.0,43.0,23.0,91.0,PM25,SEDANG,31.5,23.5,0.6,4.0,16.2,291.0,20.12,27.3,79.0,62.0,1010.2,36.0,291.0,96.0,59.0,100.0,0.0,15.6,6.5,2.9,1.3,1012.3,1008.2,3.9,0.0064343694317956,0.0,0.0,,0.0,Wednesday,1,2023.0,1808985
2023-07-12,DKI3,67.0,88.0,53.0,9.0,27.0,14.0,88.0,PM25,SEDANG,31.8,22.0,1.4,8.0,7.9,280.0,19.6,26.5,81.0,70.0,1003.1,18.7,280.0,99.0,57.0,100.0,0.0,10.7,4.2,5.8,0.0,1005.0,1000.9,5.88,0.0041870202372644,1.0,0.0,,0.0,Wednesday,1,2023.0,2235606
2023-07-12,DKI4,,136.0,40.0,29.0,20.0,15.0,136.0,PM25,TIDAK SEHAT,32.9,22.7,0.6,4.0,12.8,275.0,20.04,27.1,78.0,65.0,1007.1,28.4,275.0,95.0,50.0,100.0,0.0,14.5,6.0,7.6,1.8,1009.0,1004.9,3.6,0.0059577003276735,0.0,0.0,,0.0,Wednesday,1,2023.0,3079618
